21.0
105.0
105.0
84.0
63.0
42.0
63.0
126.0
84.0
84.0
84.0
63.0
84.0
105.0
0.0
126.0
42.0
63.0
63.0
84.0
84.0
42.0
63.0
105.0
84.0
0.0
84.0
21.0
84.0
105.0
63.0
63.0
105.0
42.0
126.0
63.0
63.0
63.0
84.0
21.0
105.0
42.0
63.0
63.0
42.0
147.0
42.0
84.0
63.0
21.0
63.0
168.0
105.0
105.0
105.0
84.0
63.0
168.0
147.0
63.0
63.0
63.0
21.0
84.0
105.0
126.0
63.0
21.0
42.0
63.0
63.0
84.0
21.0
21.0
84.0
42.0
63.0
63.0
63.0
42.0
42.0
21.0
63.0
147.0
42.0
84.0
21.0
42.0
84.0
42.0
105.0
63.0
63.0
0.0
63.0
21.0
42.0
63.0
0.0
0.0
84.0
42.0
63.0
84.0
63.0
63.0
63.0
84.0
63.0
63.0
63.0
63.0
105.0
84.0
0.0
84.0
63.0
126.0
63.0
105.0
63.0
42.0
42.0
0.0
21.0
42.0
21.0
84.0
42.0
21.0
63.0
126.0
84.0
63.0
105.0
21.0
63.0
63.0
21.0
63.0
21.0
42.0
21.0
42.0
63.0
21.0
42.0
42.0
63.0
42.0
0.0
21.0
21.0
21.0
42.0
63.0
63.0
42.0
42.0
42.0
105.0
21.0
63.0
21.0
63.0
105.0
42.0
0.0
84.0
63.0
63.0
42.0
42.0
0.0
21.0
105.0
63.0
42.0
84.0
84.0
63.0
42.0
63.0
84.0
42.0
21.0
84.0
42.0
84.0
84.0
63.0
0.0
63.0
0.0
0.0
84.0
0.0
63.0
84.0
42.0
42.0
84.0
63.0
84.0
42.0
21.0
42.0
63.0
63.0
0.0
63.0
126.0
21.0
105.0
84.0
84.0
21.0
21.0
84.0
84.0
63.0
84.0
147.0
0.0
63.0
168.0
63.0
63.0
21.0
21.0
0.0
63.0
42.0
84.0
42.0
42.0
42.0
0.0
63.0
105.0
42.0
42.0
0.0
0.0
84.0
42.0
21.0
42.0
105.0
63.0
21.0
84.0
84.0
21.0
84.0
21.0
42.0
84.0
63.0
84.0
63.0
42.0
63.0
84.0
42.0
84.0
42.0
63.0
63.0
63.0
42.0
63.0
42.0
21.0
21.0
63.0
21.0
147.0
84.0
126.0
84.0
42.0
21.0
63.0
84.0
126.0
63.0
84.0
21.0
63.0
63.0
63.0
21.0
21.0
84.0
63.0
63.0
63.0
42.0
105.0
63.0
84.0
42.0
21.0
84.0
42.0
0.0
63.0
21.0
126.0
42.0
84.0
105.0
63.0
42.0
189.0
63.0
42.0
21.0
42.0
63.0
42.0
84.0
21.0
84.0
63.0
21.0
21.0
84.0
63.0
63.0
42.0
105.0
21.0
84.0
0.0
63.0
42.0
21.0
63.0
42.0
21.0
63.0
63.0
21.0
63.0
63.0
0.0
84.0
84.0
84.0
147.0
21.0
21.0
21.0
42.0
84.0
42.0
84.0
21.0
63.0
42.0
63.0
0.0
63.0
63.0
63.0
63.0
84.0
21.0
21.0
21.0
42.0
105.0
21.0
0.0
21.0
147.0
63.0
63.0
105.0
84.0
0.0
42.0
42.0
0.0
63.0
84.0
63.0
21.0
63.0
84.0
84.0
168.0
21.0
21.0
84.0
63.0
126.0
21.0
63.0
21.0
63.0
42.0
126.0
0.0
42.0
84.0
21.0
63.0
42.0
84.0
0.0
42.0
126.0
0.0
63.0
84.0
42.0
84.0
42.0
105.0
84.0
63.0
63.0
84.0
84.0
126.0
63.0
105.0
42.0
84.0
105.0
42.0
21.0
105.0
63.0
126.0
84.0
84.0
105.0
126.0
126.0
84.0
42.0
21.0
105.0
84.0
84.0
21.0
147.0
21.0
105.0
63.0
84.0
63.0
147.0
126.0
84.0
42.0
126.0
126.0
42.0
84.0
105.0
147.0
189.0
84.0
147.0
42.0
84.0
105.0
126.0
105.0
21.0
42.0
168.0
42.0
126.0
84.0
105.0
0.0
42.0
105.0
84.0
21.0
42.0
126.0
126.0
